customer_id,customer_name,customer_age,total_orders,total_failures,total_revenue,avg_ticket,months_active,first_order,last_order,failure_rate,orders_per_month,had_failure,age_group,failure_group,value_segment,churned,returned_after_failure
WCID6203,Collin Jones,35,12,4,4388.59,365.7158,7,2023-01-17,2023-11-13,0.3333,1.7143,True,30–44,3+ — Múltiplas falhas,VIP,False,True
WCID6204,Adam Whitehead,51,8,0,1841.05,230.1312,8,2023-02-19,2023-12-22,0.0,1.0,False,45–59,0 — Sem falha,Médio Valor,False,False
WCID6205,Amber Ruiz,58,12,0,2999.94,249.995,9,2023-01-02,2023-11-17,0.0,1.3333,False,45–59,0 — Sem falha,VIP,False,False
WCID6206,Mr. Jeffrey Proctor,20,11,1,3134.0,284.9091,8,2023-02-04,2023-12-25,0.0909,1.375,True,18–29,1 — Uma falha,VIP,False,True
WCID6207,Kevin Lyons,62,7,0,1821.06,260.1514,6,2023-02-16,2023-12-29,0.0,1.1667,False,60+,0 — Sem falha,Médio Valor,False,False
WCID6208,Alexandra Smith,47,7,1,1593.17,227.5957,5,2023-01-28,2023-12-06,0.1429,1.4,True,45–59,1 — Uma falha,Baixo Valor,False,True
WCID6209,Penny Jones,52,8,0,1907.48,238.435,7,2023-01-25,2023-12-02,0.0,1.1429,False,45–59,0 — Sem falha,Médio Valor,False,False
WCID6210,Jeffrey Foster,66,11,1,2536.3,230.5727,7,2023-01-01,2023-10-22,0.0909,1.5714,True,60+,1 — Uma falha,Alto Valor,False,True
WCID6211,Rebecca Mcdaniel,24,4,1,2189.16,547.29,4,2023-01-12,2023-11-09,0.25,1.0,True,18–29,1 — Uma falha,Alto Valor,False,True
WCID6212,Victoria Fields,86,6,2,1080.28,180.0467,5,2023-02-15,2023-09-15,0.3333,1.2,True,60+,2 — Duas falhas,Baixo Valor,False,True
WCID6213,Ryan Warren,54,14,3,4737.19,338.3707,7,2023-02-12,2023-11-23,0.2143,2.0,True,45–59,3+ — Múltiplas falhas,VIP,False,True
WCID6214,Christine Hernandez,22,14,2,5568.71,397.765,9,2023-01-20,2023-12-09,0.1429,1.5556,True,18–29,2 — Duas falhas,VIP,False,True
WCID6215,Kayla Dominguez,28,5,0,1406.01,281.202,4,2023-04-09,2023-10-20,0.0,1.25,False,18–29,0 — Sem falha,Baixo Valor,False,False
WCID6216,Johnny Wyatt,47,11,2,2653.9,241.2636,7,2023-03-31,2023-11-29,0.1818,1.5714,True,45–59,2 — Duas falhas,Alto Valor,False,True
WCID6217,Michael Simon,74,8,2,2089.06,261.1325,8,2023-01-22,2023-12-22,0.25,1.0,True,60+,2 — Duas falhas,Médio Valor,False,True
WCID6218,Michael Espinoza,87,9,1,3215.69,357.2989,7,2023-02-03,2023-12-27,0.1111,1.2857,True,60+,1 — Uma falha,VIP,False,False
WCID6219,Antonio Young,62,4,0,623.12,155.78,4,2023-03-07,2023-11-06,0.0,1.0,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID6220,Chad Ochoa,38,4,1,993.87,248.4675,4,2023-01-14,2023-09-22,0.25,1.0,True,30–44,1 — Uma falha,Baixo Valor,False,True
WCID6221,Danielle Garcia,25,7,0,1846.23,263.7471,5,2023-03-14,2023-12-18,0.0,1.4,False,18–29,0 — Sem falha,Médio Valor,False,False
WCID6222,Mark Santos,58,5,0,1490.12,298.024,5,2023-02-18,2023-12-18,0.0,1.0,False,45–59,0 — Sem falha,Baixo Valor,False,False
WCID6223,Stephanie Ford,48,8,1,2369.59,296.1988,6,2023-03-19,2023-12-26,0.125,1.3333,True,45–59,1 — Uma falha,Alto Valor,False,True
WCID6224,Michael Elliott,53,6,0,1050.04,175.0067,5,2023-02-24,2023-11-21,0.0,1.2,False,45–59,0 — Sem falha,Baixo Valor,False,False
WCID6225,Troy Walker,84,7,2,2341.81,334.5443,7,2023-01-20,2023-10-09,0.2857,1.0,True,60+,2 — Duas falhas,Alto Valor,False,True
WCID6226,Michelle Gill,86,9,0,2659.57,295.5078,6,2023-03-04,2023-11-24,0.0,1.5,False,60+,0 — Sem falha,Alto Valor,False,False
WCID6227,Angela Johnson,23,7,2,1591.64,227.3771,5,2023-01-09,2023-11-11,0.2857,1.4,True,18–29,2 — Duas falhas,Baixo Valor,False,True
WCID6228,Trevor Cox,49,10,1,1966.48,196.648,6,2023-01-05,2023-12-31,0.1,1.6667,True,45–59,1 — Uma falha,Médio Valor,False,True
WCID6229,Joseph Lamb,57,8,2,2148.96,268.62,7,2023-01-12,2023-12-23,0.25,1.1429,True,45–59,2 — Duas falhas,Médio Valor,False,True
WCID6230,Tammy Banks,68,8,1,2847.8,355.975,6,2023-02-22,2023-10-31,0.125,1.3333,True,60+,1 — Uma falha,Alto Valor,False,True
WCID6231,Crystal Caldwell,29,10,3,3611.19,361.119,8,2023-01-28,2023-12-16,0.3,1.25,True,18–29,3+ — Múltiplas falhas,VIP,False,True
WCID6232,Frederick Cisneros,32,10,0,3452.26,345.226,6,2023-01-13,2023-11-23,0.0,1.6667,False,30–44,0 — Sem falha,VIP,False,False
WCID6233,Robert Davis,61,9,2,1988.31,220.9233,6,2023-01-01,2023-11-24,0.2222,1.5,True,60+,2 — Duas falhas,Médio Valor,False,True
WCID6234,James Pitts,90,8,1,2011.19,251.3988,6,2023-02-09,2023-08-31,0.125,1.3333,True,60+,1 — Uma falha,Médio Valor,True,False
WCID6235,Christopher Fleming,60,3,0,1068.1,356.0333,3,2023-01-24,2023-06-29,0.0,1.0,False,45–59,0 — Sem falha,Baixo Valor,False,False
WCID6236,Jay Wright,22,7,0,1689.07,241.2957,5,2023-05-09,2023-12-28,0.0,1.4,False,18–29,0 — Sem falha,Médio Valor,False,False
WCID6237,Kari Reed,69,10,2,3147.52,314.752,8,2023-01-11,2023-12-28,0.2,1.25,True,60+,2 — Duas falhas,VIP,False,True
WCID6238,Michael Lloyd,61,7,1,2044.5,292.0714,4,2023-06-14,2023-10-04,0.1429,1.75,True,60+,1 — Uma falha,Médio Valor,False,True
